ID	Hierarchy
1605	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > SPC
1606	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Application Solutions > Supplier Manager
1607	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge
1608	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Business Objects
1609	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Dashboard
1610	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > ETL
1611	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Knowledge Documentation
1612	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Knowledge Installation
1613	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Reports (Custom)
1614	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Reports (Out-of-box)
1615	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Unsupported > Knowledge > Universe Manager
6181	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > Web Experience Framework
6182	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > WebService SDK
1575	Manufacturing Execution Systems (MES) > FactoryTalk ProductionCentre > WSIntegrate
6216	Manufacturing Execution Systems (MES) > FactoryTalk SerializationSuite
6484	Manufacturing Execution Systems (MES) > FactoryTalk Tire Template
6158	Manufacturing Execution Systems (MES) > Miscellaneous Administration
5609	Manufacturing Execution Systems (MES) > Other
16	Manufacturing Execution Systems (MES) > Other > ControlPak
119	Manufacturing Execution Systems (MES) > Other > ControlPak > ControlPak General
120	Manufacturing Execution Systems (MES) > Other > ControlPak > CtrlContainer
121	Manufacturing Execution Systems (MES) > Other > ControlPak > General
122	Manufacturing Execution Systems (MES) > Other > ControlPak > RSLibrary Builder
123	Manufacturing Execution Systems (MES) > Other > ControlPak > RSSidewinderX
1006	Manufacturing Execution Systems (MES) > Other > PMX
645	Manufacturing Execution Systems (MES) > Other > RS PMX CTM
193	Manufacturing Execution Systems (MES) > Other > RSEnterprise Controls
57	Manufacturing Execution Systems (MES) > Other > RSProduction Portal
424	Manufacturing Execution Systems (MES) > Other > RSProduction Portal > Authentication
425	Manufacturing Execution Systems (MES) > Other > RSProduction Portal > Portlets
426	Manufacturing Execution Systems (MES) > Other > RSProduction Portal > Server Configuration
1516	Manufacturing Execution Systems (MES) > Pavilion
6184	Manufacturing Execution Systems (MES) > Performance Management
6281	Manufacturing Execution Systems (MES) > Plex
6157	Manufacturing Execution Systems (MES) > Production Management
6194	Manufacturing Execution Systems (MES) > Quality Management
6159	Manufacturing Execution Systems (MES) > Unsupported
6160	Manufacturing Execution Systems (MES) > Unsupported > DataMart
6020	Manufacturing Execution Systems (MES) > Warehouse Management
5547	Process
5551	Process > Process Safety
953	Process > Process Safety > AADvance
6238	Process > Process Safety > Eurocard
4767	Process > Process Safety > OptiSIS (SENSIA - NOT ON WEB)
954	Process > Process Safety > Trusted
5550	Process > Process Software
363	Process > Process Software > FactoryTalk Batch
5612	Process > Process Software > Unsupported
361	Process > Process Software > Unsupported > 1757 ProcessLogix
362	Process > Process Software > Unsupported > ProcessPak
2975	Process > Process Solutions
6035	Process > Process Solutions > Batch Performance Analytics
5120	Process > Process Solutions > FactoryTalk Craft Brew
2976	Process > Process Solutions > PlantPAx
5611	Process > RAPID
4382	Process > RAPID > RAPID Line Integration Solution
6232	Process > RapidLaunch
2974	Solutions & Services
5780	Solutions & Services > Advanced Networks
5134	Solutions & Services > Digital Services
5135	Solutions & Services > Digital Services > IBE Collect
5054	Solutions & Services > Digital Services > Product Registration Application
3992	Solutions & Services > Engineered Solutions Business
3993	Solutions & Services > Engineered Solutions Business > AMAT
5683	Solutions & Services > Engineered Solutions Business > Modified Industrial Controls (MIC)
3994	Solutions & Services > Engineered Solutions Business > Other OEMs ESB
5645	Solutions & Services > ISM Request Form
5669	Solutions & Services > ISM Request Form > FactoryTalk AssetCentre
5831	Solutions & Services > ISM Request Form > FactoryTalk Directory
5670	Solutions & Services > ISM Request Form > FactoryTalk Security
6027	Solutions & Services > Maintenance Services
6028	Solutions & Services > Maintenance Services > Low Voltage Drive Preventative Maintenance
6029	Solutions & Services > Maintenance Services > Medium Voltage Drive Preventative Maintenace
4766	Solutions & Services > Packaged Solutions
4768	Solutions & Services > Packaged Solutions > OptiLift RPC
2977	Solutions & Services > Remote Support & Monitoring
494	Support Tools
5119	Support Tools > Chat
514	Support Tools > Clarify (NOT ON WEB)
711	Support Tools > Community
6289	Support Tools > Community > Admin
5694	Support Tools > Community > Initial Registration
2750	Support Tools > Competency Team
968	Support Tools > Complaints
2918	Support Tools > Credits and Returns
4818	Support Tools > Credits and Returns > Credits and Returns - AP Chinese (NOT ON WEB)
1003	Support Tools > CTI (NOT ON WEB)
4359	Support Tools > CTI (NOT ON WEB) > Aceyus Reporting (NOT ON WEB)
602	Support Tools > CTI (NOT ON WEB) > Avaya Agent (NOT ON WEB)
4361	Support Tools > CTI (NOT ON WEB) > Cisco Phones (NOT ON WEB)
4360	Support Tools > CTI (NOT ON WEB) > Verint Recording (NOT ON WEB)
1989	Support Tools > Customer Facing Reports
516	Support Tools > DiMetro (NOT ON WEB)
4728	Support Tools > EMEA Customer Care (NOT ON WEB)
4710	Support Tools > EMEA(eng) - DistributorDesk (NOT ON WEB)
630	Support Tools > Field Service
716	Support Tools > Field Service > Business Partners
722	Support Tools > Field Service > Field Administration
723	Support Tools > Field Service > Field Engineering
4737	Support Tools > Field Service > Field Service - Canada (NOT ON WEB)
4743	Support Tools > Field Service > Field Service - Mexico (NOT ON WEB)
4820	Support Tools > Field Service > Field Service Dispatch - AP Chinese (NOT ON WEB)
4714	Support Tools > Field Service > Field Service Latin America (NOT ON WEB)
4744	Support Tools > Field Service > Plant Services - Mexico (NOT ON WEB)
717	Support Tools > Field Service > Protection Plus
718	Support Tools > Field Service > Purchase Orders
719	Support Tools > Field Service > Service Orders
720	Support Tools > Field Service > SOPs
2920	Support Tools > GPO - Global Prioritization Organization
2921	Support Tools > GPS - Global Product Support
5615	Support Tools > Interaction Management
1961	Support Tools > Job Aids (NOT ON WEB)
495	Support Tools > Knowledgebase
5114	Support Tools > Knowledgebase > Answer Comments
5781	Support Tools > Knowledgebase > Answer Feedback
5102	Support Tools > Knowledgebase > Answer not available on web
5012	Support Tools > Knowledgebase > Authorization Number
5101	Support Tools > Knowledgebase > Broken/Expired Answer Link
5137	Support Tools > Knowledgebase > Contact Data Management
5013	Support Tools > Knowledgebase > Duplicate Contact
5099	Support Tools > Knowledgebase > Enterprise Admin Request Form
5121	Support Tools > Knowledgebase > Governance Board
5011	Support Tools > Knowledgebase > KB Testing
5131	Support Tools > Knowledgebase > KCS Process
5964	Support Tools > Knowledgebase > KCS Process > Certification Candidate
6198	Support Tools > Knowledgebase > KCS Process > CX Suggestions
6061	Support Tools > Knowledgebase > KCS Process > KCS Questions
6094	Support Tools > Knowledgebase > KCS Process > KCS Tool Enhancement Requests
6034	Support Tools > Knowledgebase > KCS Process > KDA (Knowledge Domain Analysis)
6137	Support Tools > Knowledgebase > KCS Process > PopUp Survey
5786	Support Tools > Knowledgebase > Product Safety and Security Technote Requests
5103	Support Tools > Knowledgebase > User doesn't have access level
518	Support Tools > Lotus Notes (NOT ON WEB)
5106	Support Tools > NA Customer Care (NOT ON WEB)
2957	Support Tools > New Product Safety Request
519	Support Tools > Notification
1960	Support Tools > Online Complaint Form (NOT ON WEB)
631	Support Tools > Product Order Management
652	Support Tools > Product Order Management > AS400 Transactions
2966	Support Tools > Product Order Management > Asia Pacific Order Service
655	Support Tools > Product Order Management > Commercial Programs
654	Support Tools > Product Order Management > Contact Info
4740	Support Tools > Product Order Management > Order Management - Canada (NOT ON WEB)
4742	Support Tools > Product Order Management > Order Management - Mexico (NOT ON WEB)
650	Support Tools > Product Order Management > Passport Transactions
658	Support Tools > Product Order Management > Passport Transactions > Credits / Returns
657	Support Tools > Product Order Management > Passport Transactions > Order Management
659	Support Tools > Product Order Management > Passport Transactions > P&A
660	Support Tools > Product Order Management > Passport Transactions > Quote / Agreement
653	Support Tools > Product Order Management > Product Information
670	Support Tools > Product Order Management > Product Information > Export / Import
669	Support Tools > Product Order Management > Product Information > Product Certification
668	Support Tools > Product Order Management > Product Information > Product Notes
667	Support Tools > Product Order Management > Product Information > Product Updates
671	Support Tools > Product Order Management > Product Information > Renewal Parts
651	Support Tools > Product Order Management > SAP Transactions
662	Support Tools > Product Order Management > SAP Transactions > Complaints
661	Support Tools > Product Order Management > SAP Transactions > Order Management
663	Support Tools > Product Order Management > SAP Transactions > Quote
656	Support Tools > Product Order Management > Web Tools
1991	Support Tools > Reinstate Disabled Account (NOT ON WEB)
715	Support Tools > Remanufacturing & Exchange
4739	Support Tools > Remanufacturing & Exchange > Repair / Exchange - Canada (NOT ON WEB)
4874	Support Tools > Remanufacturing & Exchange > Repair / Exchange - NA - Eng (NOT ON WEB)
4738	Support Tools > Remanufacturing & Exchange > Repair / Exchange - NA - Fre (NOT ON WEB)
4819	Support Tools > Remanufacturing & Exchange > Repair/Exchange - AP Chinese (NOT ON WEB)
624	Support Tools > SAP
2958	Support Tools > SPA Claims
6209	Support Tools > Spam
513	Support Tools > TechConnect
496	Support Tools > TechConnect > Contract Services - TechConnect
4745	Support Tools > TechConnect > Contract Services - TechConnect > Contract Services - Mexicon (NOT ON WEB)
498	Support Tools > TechConnect > Contract Services - TechConnect > Database Maintenance
505	Support Tools > TechConnect > Contract Services - TechConnect > Delivery Improvement Request
499	Support Tools > TechConnect > Contract Services - TechConnect > Employee Information
500	Support Tools > TechConnect > Contract Services - TechConnect > ESAFE
501	Support Tools > TechConnect > Contract Services - TechConnect > General
502	Support Tools > TechConnect > Contract Services - TechConnect > Grace Period Contract
503	Support Tools > TechConnect > Contract Services - TechConnect > Hotline
504	Support Tools > TechConnect > Contract Services - TechConnect > New Customer Contracts
506	Support Tools > TechConnect > Contract Services - TechConnect > Passport
507	Support Tools > TechConnect > Contract Services - TechConnect > Quoting
665	Support Tools > TechConnect > Contract Services - TechConnect > RSSS
508	Support Tools > TechConnect > Contract Services - TechConnect > Serial Number Consolidation
666	Support Tools > TechConnect > Contract Services - TechConnect > SOPs
509	Support Tools > TechConnect > Contract Services - TechConnect > TEMP Sites
511	Support Tools > TechConnect > Contract Services - TechConnect > Web Portal
512	Support Tools > TechConnect > Contract Services - TechConnect > Websites
510	Support Tools > TechConnect > Toolkits
5098	Support Tools > Unsubscribe
1470	Support Tools > VMWare Partnership
520	Support Tools > Web Site
2001	Support Tools > Web Site > Features
2000	Support Tools > Web Site > Login
5108	Support Tools > Web Site > Login > ADFS/IIQX 2019-03-05 timing issue
5093	Support Tools > Web Site > Login > ADFS/IIQX An error occurred
5115	Support Tools > Web Site > Login > ADFS/IIQX Cannot change Auth Number
5096	Support Tools > Web Site > Login > ADFS/IIQX KB App Acct Aug 29
5094	Support Tools > Web Site > Login > ADFS/IIQX No KB app account
5104	Support Tools > Web Site > Login > ADFS/IIQX No KB contact created
5100	Support Tools > Web Site > Login > ADFS/IIQX Not registered
5095	Support Tools > Web Site > Login > OSvC Missing Only ROKID
5105	Support Tools > Web Site > Login > OSvC Reg Incomplete Unknown Cause
1004	Support Tools > Webex (NOT ON WEB)
1884	Technology Partners
3341	Technology Partners > Hardy Process Solutions
3983	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules
3984	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1746-WS Weigh Scale Module
3985	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1756-FC Feeder Control Module
3989	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1756-nDF Dispenser Filler Module
3988	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1756-WS Weigh Scale Module
3987	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1769-FC Feeder Control module
3990	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1769-WS Weigh Scale Module
3986	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 1771-WS Weigh Scale Module
3991	Technology Partners > Hardy Process Solutions > Weighing Plug-in PLC Modules > HI 2080-WS Weigh Scale Module
1894	Technology Partners > HMS
1895	Technology Partners > HMS > ABC
1898	Technology Partners > HMS > ABCC
1897	Technology Partners > HMS > ABIC
1899	Technology Partners > HMS > ABS
1896	Technology Partners > HMS > ABX
1885	Technology Partners > Mettler Toledo
4366	Technology Partners > Molex
1886	Technology Partners > ProSoft
1902	Technology Partners > ProSoft > 5000 Gateway
1905	Technology Partners > ProSoft > Flex I/O
1909	Technology Partners > ProSoft > IFH
1907	Technology Partners > ProSoft > ILX34
1904	Technology Partners > ProSoft > MVI56
1903	Technology Partners > ProSoft > MVI69
1901	Technology Partners > ProSoft > ProSoft i-View
1908	Technology Partners > ProSoft > RLXIB
1900	Technology Partners > ProSoft > RLXIC
1906	Technology Partners > ProSoft > SlotServer
2006	Technology Partners > RACO
2007	Technology Partners > RACO > AlarmAgent
2010	Technology Partners > RACO > AlarmAgent > All Sub-Categories
2011	Technology Partners > RACO > AlarmAgent > Document Library
2013	Technology Partners > RACO > AlarmAgent > Installation
2014	Technology Partners > RACO > AlarmAgent > Owners Manual
2016	Technology Partners > RACO > AlarmAgent > Product Information
2012	Technology Partners > RACO > AlarmAgent > Quick Start Guide
2015	Technology Partners > RACO > AlarmAgent > Troubleshooting Tips
2017	Technology Partners > RACO > AlarmAgent > Update Notices
2018	Technology Partners > RACO > AlarmAgent > What's New?
2008	Technology Partners > RACO > Catalyst
2028	Technology Partners > RACO > Catalyst > Alarmware
2019	Technology Partners > RACO > Catalyst > All Sub-Categories
2029	Technology Partners > RACO > Catalyst > Cables
2040	Technology Partners > RACO > Catalyst > Cellular Communications
2030	Technology Partners > RACO > Catalyst > Communication Gateways
2020	Technology Partners > RACO > Catalyst > Document Library
2031	Technology Partners > RACO > Catalyst > Firmware Upgrade
2022	Technology Partners > RACO > Catalyst > Installation
2032	Technology Partners > RACO > Catalyst > Memory Upgrade
2033	Technology Partners > RACO > Catalyst > OPS
2034	Technology Partners > RACO > Catalyst > Option Installation Instructions
2023	Technology Partners > RACO > Catalyst > Owners Manual
2025	Technology Partners > RACO > Catalyst > Product Information
2036	Technology Partners > RACO > Catalyst > Product Upgrades
2035	Technology Partners > RACO > Catalyst > Protocol Converters
2021	Technology Partners > RACO > Catalyst > Quick Start Guide
2037	Technology Partners > RACO > Catalyst > Rockwell Automation PLC Support
2041	Technology Partners > RACO > Catalyst > Solar Panels
2038	Technology Partners > RACO > Catalyst > Terminator I/O (Automation Direct)
2024	Technology Partners > RACO > Catalyst > Troubleshooting Tips
2039	Technology Partners > RACO > Catalyst > Tutorials & Wizards
2026	Technology Partners > RACO > Catalyst > Update Notices
2027	Technology Partners > RACO > Catalyst > What's New?
2009	Technology Partners > RACO > Verbatim Gateway
2042	Technology Partners > RACO > Verbatim Gateway > All Sub-Categories
2053	Technology Partners > RACO > Verbatim Gateway > Analog Signal Input Option
2056	Technology Partners > RACO > Verbatim Gateway > Cables
2059	Technology Partners > RACO > Verbatim Gateway > Cellular Communications
2055	Technology Partners > RACO > Verbatim Gateway > Communication Gateways
2052	Technology Partners > RACO > Verbatim Gateway > Digital Input Option
2043	Technology Partners > RACO > Verbatim Gateway > Document Library
2045	Technology Partners > RACO > Verbatim Gateway > Installation Instructions
2051	Technology Partners > RACO > Verbatim Gateway > Option Installation Instructions
2046	Technology Partners > RACO > Verbatim Gateway > Owners Manual
2048	Technology Partners > RACO > Verbatim Gateway > Product Information
2057	Technology Partners > RACO > Verbatim Gateway > Protocols
2044	Technology Partners > RACO > Verbatim Gateway > Quick Start Guide
2054	Technology Partners > RACO > Verbatim Gateway > Remote Supervisory Control
2058	Technology Partners > RACO > Verbatim Gateway > Rockwell Automation PLC Support
2060	Technology Partners > RACO > Verbatim Gateway > Solar Panels
2047	Technology Partners > RACO > Verbatim Gateway > Troubleshooting Tips
2049	Technology Partners > RACO > Verbatim Gateway > Update Notices
2050	Technology Partners > RACO > Verbatim Gateway > What's New?
1910	Technology Partners > Softing (OLDI)
1914	Technology Partners > Softing (OLDI) > cATM Bailey
1912	Technology Partners > Softing (OLDI) > cATM High Performance
2929	Technology Partners > Softing (OLDI) > cATM-KPW Universal
2928	Technology Partners > Softing (OLDI) > Network Card
1913	Technology Partners > Softing (OLDI) > SAM
1911	Technology Partners > Softing (OLDI) > tManager
4365	Technology Partners > Stratus Technologies
1915	Webinars
4388	Webinars > Educational
4389	Webinars > Genius
